node_id,raw_id,node_type,is_main_video,is_related_only_video,has_label,label,split
10165,7608568986439126326,video,no,yes,no,-1,none
10166,7611518056200565730,video,no,yes,no,-1,none
10167,7636737079514336550,video,no,yes,no,-1,none
10168,7631598212398304550,video,no,yes,no,-1,none
10169,7626000320061099302,video,no,yes,no,-1,none
10170,7614849927214408955,video,no,yes,no,-1,none
10171,7606315270860246299,video,no,yes,no,-1,none
10172,7631938379647461041,video,no,yes,no,-1,none
10173,7627821892904275234,video,no,yes,no,-1,none
10174,7632895738045044212,video,no,yes,no,-1,none
10175,7607022229813087542,video,no,yes,no,-1,none
10176,7629205225325746291,video,no,yes,no,-1,none
10177,7623796913006972206,video,no,yes,no,-1,none
10178,7610401704018936243,video,no,yes,no,-1,none
10179,7610371294391029034,video,no,yes,no,-1,none
10180,7606301789838675254,video,no,yes,no,-1,none
10181,7630828827861634323,video,no,yes,no,-1,none
10182,7626680664863018267,video,no,yes,no,-1,none
10183,7624500343228943662,video,no,yes,no,-1,none
10184,7633394296418258212,video,no,yes,no,-1,none
10185,7611107877910056207,video,no,yes,no,-1,none
10186,7637349934051675455,video,no,yes,no,-1,none
10187,7632550152636583208,video,no,yes,no,-1,none
10188,7623072210655251755,video,no,yes,no,-1,none
10189,7628544339274206499,video,no,yes,no,-1,none
10190,7636999623210437897,video,no,yes,no,-1,none
10191,7611728314004147482,video,no,yes,no,-1,none
10192,7625614714269224207,video,no,yes,no,-1,none
10193,7606401701414718756,video,no,yes,no,-1,none
10194,7609015694776225034,video,no,yes,no,-1,none
10195,7632315876842310952,video,no,yes,no,-1,none
10196,7615999804765752611,video,no,yes,no,-1,none
10197,7615386876291157267,video,no,yes,no,-1,none
10198,7618936889780800808,video,no,yes,no,-1,none
10199,7628580401753230618,video,no,yes,no,-1,none
10200,7611557678103481634,video,no,yes,no,-1,none
10201,7618812021559119138,video,no,yes,no,-1,none
10202,7627023532513365248,video,no,yes,no,-1,none
10203,7614437549922110754,video,no,yes,no,-1,none
10204,7637811971059879203,video,no,yes,no,-1,none
10205,7605589097901542710,video,no,yes,no,-1,none
10206,7610370610681711907,video,no,yes,no,-1,none
10207,7636365669201743144,video,no,yes,no,-1,none
10208,7616009659179247846,video,no,yes,no,-1,none
10209,7605859625560329535,video,no,yes,no,-1,none
10210,7624457144901084002,video,no,yes,no,-1,none
10211,7621917461507607818,video,no,yes,no,-1,none
10212,7636666660346490097,video,no,yes,no,-1,none
10213,7636798659807448366,video,no,yes,no,-1,none
10214,7631893037681133395,video,no,yes,no,-1,none
10215,7634820058002488811,video,no,yes,no,-1,none
10216,7631096219461546090,video,no,yes,no,-1,none
10217,7630441671629103174,video,no,yes,no,-1,none
10218,7614089633265225003,video,no,yes,no,-1,none
10219,7634065050159893812,video,no,yes,no,-1,none
10220,7615447609658371313,video,no,yes,no,-1,none
10221,7614073800972572837,video,no,yes,no,-1,none
10222,7621029176065232174,video,no,yes,no,-1,none
10223,7627075426669645096,video,no,yes,no,-1,none
10224,7631483333897178368,video,no,yes,no,-1,none
10225,7612937777646210339,video,no,yes,no,-1,none
10226,7618739948723768627,video,no,yes,no,-1,none
10227,7619211860713379401,video,no,yes,no,-1,none
10228,7615449523541380352,video,no,yes,no,-1,none
10229,7615482620582857984,video,no,yes,no,-1,none
10230,7636172513617268004,video,no,yes,no,-1,none
10231,7617694698538355977,video,no,yes,no,-1,none
10232,7628925848380312870,video,no,yes,no,-1,none
10233,7615207975317294346,video,no,yes,no,-1,none
10234,7625710556854406419,video,no,yes,no,-1,none
10235,7630429360314387712,video,no,yes,no,-1,none
10236,7624859296609733931,video,no,yes,no,-1,none
10237,7617009778572758299,video,no,yes,no,-1,none
10238,7635574738735090959,video,no,yes,no,-1,none
10239,7620056254551018779,video,no,yes,no,-1,none
10240,7618253111790013711,video,no,yes,no,-1,none
10241,7618915438411517184,video,no,yes,no,-1,none
10242,7609295109821189419,video,no,yes,no,-1,none
10243,7614496452462611750,video,no,yes,no,-1,none
10244,7610451640952376612,video,no,yes,no,-1,none
10245,7612312177361325346,video,no,yes,no,-1,none
10246,7621860729586486543,video,no,yes,no,-1,none
10247,7610332623151336713,video,no,yes,no,-1,none
10248,7629285325910609190,video,no,yes,no,-1,none
10249,7609238367351344435,video,no,yes,no,-1,none
10250,7615192743819627803,video,no,yes,no,-1,none
10251,7633681724265876779,video,no,yes,no,-1,none
10252,7631477665492438307,video,no,yes,no,-1,none
10253,7631062841852185787,video,no,yes,no,-1,none
10254,7636846699046030602,video,no,yes,no,-1,none
10255,7623775359795727616,video,no,yes,no,-1,none
10256,7609978041657330985,video,no,yes,no,-1,none
10257,7615871982139198726,video,no,yes,no,-1,none
10258,7605982160037612850,video,no,yes,no,-1,none
10259,7617400581891640610,video,no,yes,no,-1,none
10260,7612979928878877952,video,no,yes,no,-1,none
10261,7612285058791050548,video,no,yes,no,-1,none
10262,7630452954180357422,video,no,yes,no,-1,none
10263,7615323416282828072,video,no,yes,no,-1,none
10264,7612288411830881582,video,no,yes,no,-1,none
10265,7615661347763084131,video,no,yes,no,-1,none
10266,7633591641839865126,video,no,yes,no,-1,none
10267,7615077304884420965,video,no,yes,no,-1,none
10268,7635927803108812514,video,no,yes,no,-1,none
10269,7635116284249705780,video,no,yes,no,-1,none
10270,7623001537534610697,video,no,yes,no,-1,none
10271,7610358909961866502,video,no,yes,no,-1,none
10272,7608797152097225999,video,no,yes,no,-1,none
10273,7635926635686022400,video,no,yes,no,-1,none
10274,7619214443477503282,video,no,yes,no,-1,none
10275,7606676834511621414,video,no,yes,no,-1,none
10276,7621429305863589146,video,no,yes,no,-1,none
10277,7607104878145441062,video,no,yes,no,-1,none
10278,7626712619293887771,video,no,yes,no,-1,none
10279,7608784113830563081,video,no,yes,no,-1,none
10280,7607029235870288049,video,no,yes,no,-1,none
10281,7607307947253235840,video,no,yes,no,-1,none
10282,7624367421016624430,video,no,yes,no,-1,none
10283,7630044165203610906,video,no,yes,no,-1,none
10284,7605034235405028648,video,no,yes,no,-1,none
10285,7609536283774146737,video,no,yes,no,-1,none
10286,7620028284792786227,video,no,yes,no,-1,none
10287,7616286063308328198,video,no,yes,no,-1,none
10288,7609506241526632591,video,no,yes,no,-1,none
10289,7616310711223848207,video,no,yes,no,-1,none
10290,7622907548392340906,video,no,yes,no,-1,none
10291,7614344191811915058,video,no,yes,no,-1,none
10292,7610269360028149425,video,no,yes,no,-1,none
10293,7635994421239128947,video,no,yes,no,-1,none
10294,7608557489830906447,video,no,yes,no,-1,none
10295,7608033937051139505,video,no,yes,no,-1,none
10296,7611457980681551333,video,no,yes,no,-1,none
10297,7627466689068469937,video,no,yes,no,-1,none
10298,7604294102158462246,video,no,yes,no,-1,none
10299,7606274663271322587,video,no,yes,no,-1,none
10300,7613293519738251930,video,no,yes,no,-1,none
10301,7617295972619586822,video,no,yes,no,-1,none
10302,7606543534937673012,video,no,yes,no,-1,none
10303,7634507593276230938,video,no,yes,no,-1,none
10304,7612979994126054218,video,no,yes,no,-1,none
10305,7607796627315124218,video,no,yes,no,-1,none
10306,7624432092172127507,video,no,yes,no,-1,none
10307,7629996371479096315,video,no,yes,no,-1,none
10308,7630758338820910577,video,no,yes,no,-1,none
10309,7629934054750798697,video,no,yes,no,-1,none
10310,7619324931528068361,video,no,yes,no,-1,none
10311,7633783698210445553,video,no,yes,no,-1,none
10312,7609684587589615988,video,no,yes,no,-1,none
10313,7628030172625294009,video,no,yes,no,-1,none
10314,7631852932152970547,video,no,yes,no,-1,none
10315,7625939744895860593,video,no,yes,no,-1,none
10316,7609895345368366501,video,no,yes,no,-1,none
10317,7627834241971706085,video,no,yes,no,-1,none
10318,7605900519441321270,video,no,yes,no,-1,none
10319,7628614971630357779,video,no,yes,no,-1,none
10320,7629356284487290112,video,no,yes,no,-1,none
10321,7613690962027498786,video,no,yes,no,-1,none
10322,7604861770713571574,video,no,yes,no,-1,none
10323,7626310970331106570,video,no,yes,no,-1,none
10324,7623367169010617600,video,no,yes,no,-1,none
10325,7630771792931491110,video,no,yes,no,-1,none
10326,7629683504346860800,video,no,yes,no,-1,none
10327,7613396998355520814,video,no,yes,no,-1,none
10328,7611735010686054833,video,no,yes,no,-1,none
10329,7629297542371554481,video,no,yes,no,-1,none
10330,7627064995817955825,video,no,yes,no,-1,none
10331,7637714522719184354,video,no,yes,no,-1,none
10332,7612980884761492069,video,no,yes,no,-1,none
10333,7624059256005736945,video,no,yes,no,-1,none
10334,7618093184708018865,video,no,yes,no,-1,none
10335,7612215504870447268,video,no,yes,no,-1,none
10336,7619965750217237658,video,no,yes,no,-1,none
10337,7630833438479874725,video,no,yes,no,-1,none
10338,7612893504142885338,video,no,yes,no,-1,none
10339,7610279913132569034,video,no,yes,no,-1,none
10340,7634871433608488610,video,no,yes,no,-1,none
10341,7625598293976372389,video,no,yes,no,-1,none
10342,7620789150728750931,video,no,yes,no,-1,none
10343,7609945875305073939,video,no,yes,no,-1,none
10344,7621169622596230834,video,no,yes,no,-1,none
10345,7611485737816645715,video,no,yes,no,-1,none
10346,7605808547598798120,video,no,yes,no,-1,none
10347,7632244083976654131,video,no,yes,no,-1,none
10348,7606160508881816867,video,no,yes,no,-1,none
10349,7627016622074596644,video,no,yes,no,-1,none
10350,7613026777120853466,video,no,yes,no,-1,none
10351,7621454120407468665,video,no,yes,no,-1,none
10352,7611587225754587569,video,no,yes,no,-1,none
10353,7616729093295617743,video,no,yes,no,-1,none
10354,7611138608087314363,video,no,yes,no,-1,none
10355,7621195965822733583,video,no,yes,no,-1,none
10356,7630037790486710651,video,no,yes,no,-1,none
10357,7624074085673650011,video,no,yes,no,-1,none
10358,7613745291732536306,video,no,yes,no,-1,none
10359,7625999327400599872,video,no,yes,no,-1,none
10360,7608494356656063590,video,no,yes,no,-1,none
10361,7607046092970052883,video,no,yes,no,-1,none
10362,7627472777121063530,video,no,yes,no,-1,none
10363,7613651475759595251,video,no,yes,no,-1,none
10364,7607020212948454698,video,no,yes,no,-1,none
10365,7618814775966829858,video,no,yes,no,-1,none
10366,7616668343554116927,video,no,yes,no,-1,none
10367,7589947457337838888,video,no,yes,no,-1,none
10368,7624457645797264680,video,no,yes,no,-1,none
10369,7636281351200626170,video,no,yes,no,-1,none
10370,7625138503555625634,video,no,yes,no,-1,none
10371,7637352768717573412,video,no,yes,no,-1,none
10372,7634499581271373938,video,no,yes,no,-1,none
10373,7619221919774051624,video,no,yes,no,-1,none
10374,7610353912100441396,video,no,yes,no,-1,none
10375,7609898801864559754,video,no,yes,no,-1,none
10376,7626363750416899243,video,no,yes,no,-1,none
10377,7611211493643680502,video,no,yes,no,-1,none
10378,7635951389415427338,video,no,yes,no,-1,none
10379,7630832194906792817,video,no,yes,no,-1,none
10380,7628261851905674523,video,no,yes,no,-1,none
10381,7615985106200595763,video,no,yes,no,-1,none
10382,7615618684807171355,video,no,yes,no,-1,none
10383,7627953300192709922,video,no,yes,no,-1,none
10384,7615289332739460392,video,no,yes,no,-1,none
10385,7618881909041299323,video,no,yes,no,-1,none
10386,7608431205553392936,video,no,yes,no,-1,none
10387,7622590871850011931,video,no,yes,no,-1,none
10388,7614349440215731502,video,no,yes,no,-1,none
10389,7628570875817659691,video,no,yes,no,-1,none
10390,7607829338827316649,video,no,yes,no,-1,none
10391,7633375964562525490,video,no,yes,no,-1,none
10392,7633003508035243327,video,no,yes,no,-1,none
10393,7623344534872788287,video,no,yes,no,-1,none
10394,7605437150569516322,video,no,yes,no,-1,none
10395,7608772186941279542,video,no,yes,no,-1,none
10396,7616945594640174377,video,no,yes,no,-1,none
10397,7609282166573617765,video,no,yes,no,-1,none
10398,7613005145135183859,video,no,yes,no,-1,none
10399,7626061696532057378,video,no,yes,no,-1,none
10400,7637370942531833097,video,no,yes,no,-1,none
10401,7634178802024844586,video,no,yes,no,-1,none
10402,7631943331999780142,video,no,yes,no,-1,none
10403,7610374076770618666,video,no,yes,no,-1,none
10404,7628560849950493978,video,no,yes,no,-1,none
10405,7622178614091500827,video,no,yes,no,-1,none
10406,7632273778034117907,video,no,yes,no,-1,none
10407,7607700814274087412,video,no,yes,no,-1,none
10408,7636760523484635263,video,no,yes,no,-1,none
10409,7621114883513290010,video,no,yes,no,-1,none
10410,7631537187552929403,video,no,yes,no,-1,none
10411,7629335572163689081,video,no,yes,no,-1,none
10412,7606319066172736424,video,no,yes,no,-1,none
10413,7623423953034493925,video,no,yes,no,-1,none
10414,7632924690814222755,video,no,yes,no,-1,none
10415,7624475709896969506,video,no,yes,no,-1,none
10416,7633019551727593401,video,no,yes,no,-1,none
10417,7637974845107506467,video,no,yes,no,-1,none
10418,7638105664790760745,video,no,yes,no,-1,none
10419,7616266632092066289,video,no,yes,no,-1,none
10420,7638051968698931081,video,no,yes,no,-1,none
10421,7638009268130412539,video,no,yes,no,-1,none
10422,7629254580437910257,video,no,yes,no,-1,none
10423,7630434074380832052,video,no,yes,no,-1,none
10424,7636700568727211273,video,no,yes,no,-1,none
10425,7617075601849721253,video,no,yes,no,-1,none
10426,7628932959621646949,video,no,yes,no,-1,none
10427,7626212493534170387,video,no,yes,no,-1,none
10428,7634142287135624475,video,no,yes,no,-1,none
10429,7623354961232973107,video,no,yes,no,-1,none
10430,7634539735725116706,video,no,yes,no,-1,none
10431,7634857684752019091,video,no,yes,no,-1,none
10432,7611787879240453417,video,no,yes,no,-1,none
10433,7633043789649708707,video,no,yes,no,-1,none
10434,7636980486611227301,video,no,yes,no,-1,none
10435,7607351911817649512,video,no,yes,no,-1,none
10436,7635181588480981755,video,no,yes,no,-1,none
10437,7634859806713401573,video,no,yes,no,-1,none
10438,7631632499089615030,video,no,yes,no,-1,none
10439,7616319667573534016,video,no,yes,no,-1,none
10440,7630653725719810491,video,no,yes,no,-1,none
10441,7633020487211191281,video,no,yes,no,-1,none
10442,7634822916261954033,video,no,yes,no,-1,none
10443,7605162472308211706,video,no,yes,no,-1,none
10444,7624154358833368361,video,no,yes,no,-1,none
10445,7633282885016898868,video,no,yes,no,-1,none
10446,7622293960262538579,video,no,yes,no,-1,none
10447,7618915055974747446,video,no,yes,no,-1,none
10448,7620045989764629353,video,no,yes,no,-1,none
10449,7633038892295261459,video,no,yes,no,-1,none
10450,7627910800786672939,video,no,yes,no,-1,none
10451,7620041379015675176,video,no,yes,no,-1,none
10452,7615993470452321545,video,no,yes,no,-1,none
10453,7633699477802519827,video,no,yes,no,-1,none
10454,7611143282256547078,video,no,yes,no,-1,none
10455,7624840798388227249,video,no,yes,no,-1,none
10456,7619227951959133494,video,no,yes,no,-1,none
10457,7618604929963314447,video,no,yes,no,-1,none
10458,7632641635557379343,video,no,yes,no,-1,none
10459,7619231959478308134,video,no,yes,no,-1,none
10460,7623740865919780965,video,no,yes,no,-1,none
10461,7609928770186726691,video,no,yes,no,-1,none
10462,7610361473349441721,video,no,yes,no,-1,none
10463,7631439341230853307,video,no,yes,no,-1,none
10464,7625488792904279209,video,no,yes,no,-1,none
10465,7605910605677244338,video,no,yes,no,-1,none
10466,7605223000212508901,video,no,yes,no,-1,none
10467,7625975017506950438,video,no,yes,no,-1,none
10468,7634779238809217253,video,no,yes,no,-1,none
10469,7611551440632302875,video,no,yes,no,-1,none
10470,7620702059750648314,video,no,yes,no,-1,none
10471,7628237255303335187,video,no,yes,no,-1,none
10472,7625680250915090854,video,no,yes,no,-1,none
10473,7619241895847398666,video,no,yes,no,-1,none
10474,7624108104099835066,video,no,yes,no,-1,none
10475,7618425053222309147,video,no,yes,no,-1,none
10476,7619300243661874676,video,no,yes,no,-1,none
10477,7609566500751445258,video,no,yes,no,-1,none
10478,7614430195160891334,video,no,yes,no,-1,none
10479,7637841765017529716,video,no,yes,no,-1,none
10480,7625952541003602353,video,no,yes,no,-1,none
10481,7630754875097369890,video,no,yes,no,-1,none
10482,7626724211423631220,video,no,yes,no,-1,none
10483,7608851076929850643,video,no,yes,no,-1,none
10484,7620713500377173290,video,no,yes,no,-1,none
10485,7623446369860128038,video,no,yes,no,-1,none
10486,7611491921975220459,video,no,yes,no,-1,none
10487,7621494791926189375,video,no,yes,no,-1,none
10488,7634557189318867945,video,no,yes,no,-1,none
10489,7625986927690403112,video,no,yes,no,-1,none
10490,7632550071545376102,video,no,yes,no,-1,none
10491,7631248682972663094,video,no,yes,no,-1,none
10492,7628552822887302249,video,no,yes,no,-1,none
10493,7618198069856193145,video,no,yes,no,-1,none
10494,7627087187539971328,video,no,yes,no,-1,none
10495,7633689028819049915,video,no,yes,no,-1,none
10496,7616588065235031418,video,no,yes,no,-1,none
10497,7635868789812333833,video,no,yes,no,-1,none
10498,7618865151323770112,video,no,yes,no,-1,none
10499,7609241640276472251,video,no,yes,no,-1,none
10500,7612648503441340913,video,no,yes,no,-1,none
10501,7611475726076391345,video,no,yes,no,-1,none
10502,7635191898860293382,video,no,yes,no,-1,none
10503,7615887653091357349,video,no,yes,no,-1,none
10504,7621874161057526885,video,no,yes,no,-1,none
10505,7626277330083906420,video,no,yes,no,-1,none
10506,7613689447830826054,video,no,yes,no,-1,none
10507,7617125476687758698,video,no,yes,no,-1,none
10508,7612870657818927531,video,no,yes,no,-1,none
10509,7634373833700461824,video,no,yes,no,-1,none
10510,7619637912083132081,video,no,yes,no,-1,none
10511,7630991351840017702,video,no,yes,no,-1,none
10512,7630478041176739081,video,no,yes,no,-1,none
10513,7626593367706668297,video,no,yes,no,-1,none
10514,7633789594752927473,video,no,yes,no,-1,none
10515,7610390791224369905,video,no,yes,no,-1,none
10516,7634074642995850623,video,no,yes,no,-1,none
10517,7632220494787284262,video,no,yes,no,-1,none
10518,7628841965770008180,video,no,yes,no,-1,none
10519,7630017917930139563,video,no,yes,no,-1,none
10520,7616353248894751354,video,no,yes,no,-1,none
10521,7632615263255890533,video,no,yes,no,-1,none
10522,7628484188076821814,video,no,yes,no,-1,none
10523,7615572785632447759,video,no,yes,no,-1,none
10524,7613073483295116590,video,no,yes,no,-1,none
10525,7624863875065810214,video,no,yes,no,-1,none
10526,7611033977557716260,video,no,yes,no,-1,none
10527,7606601518908853546,video,no,yes,no,-1,none
10528,7627060854063631659,video,no,yes,no,-1,none
10529,7608403052113956130,video,no,yes,no,-1,none
10530,7629666909415345471,video,no,yes,no,-1,none
10531,7636340149579681075,video,no,yes,no,-1,none
10532,7619656249906318638,video,no,yes,no,-1,none
10533,7612138669926911238,video,no,yes,no,-1,none
10534,7614835374598787059,video,no,yes,no,-1,none
10535,7626681688881466666,video,no,yes,no,-1,none
10536,7631969454913588516,video,no,yes,no,-1,none
10537,7617289841851567410,video,no,yes,no,-1,none
10538,7631969527625960767,video,no,yes,no,-1,none
10539,7605173569647086884,video,no,yes,no,-1,none
10540,7606324343609625897,video,no,yes,no,-1,none
10541,7619558255882210606,video,no,yes,no,-1,none
10542,7632493316772269346,video,no,yes,no,-1,none
10543,7625243811882519858,video,no,yes,no,-1,none
10544,7622502508087018353,video,no,yes,no,-1,none
10545,7627782814431333686,video,no,yes,no,-1,none
10546,7610597718322727545,video,no,yes,no,-1,none
10547,7621221477513202980,video,no,yes,no,-1,none
10548,7617812656912653474,video,no,yes,no,-1,none
10549,7621834248479845361,video,no,yes,no,-1,none
10550,7633329942931698299,video,no,yes,no,-1,none
10551,7605593708385378971,video,no,yes,no,-1,none
10552,7617031009133084901,video,no,yes,no,-1,none
10553,7617477602857792485,video,no,yes,no,-1,none
10554,7628246360752840358,video,no,yes,no,-1,none
10555,7634459128471308992,video,no,yes,no,-1,none
10556,7626980439894297862,video,no,yes,no,-1,none
10557,7634445971862195466,video,no,yes,no,-1,none
10558,7637391820812553512,video,no,yes,no,-1,none
10559,7629908330106746804,video,no,yes,no,-1,none
10560,7620004250500305914,video,no,yes,no,-1,none
10561,7616294355737721427,video,no,yes,no,-1,none
10562,7626733941345546481,video,no,yes,no,-1,none
10563,7621469547840736550,video,no,yes,no,-1,none
10564,7619314517113146624,video,no,yes,no,-1,none
10565,7629216501521861929,video,no,yes,no,-1,none
10566,7611515380922842944,video,no,yes,no,-1,none
10567,7632308885931445539,video,no,yes,no,-1,none
10568,7622198358240660779,video,no,yes,no,-1,none
10569,7611491431525436723,video,no,yes,no,-1,none
10570,7605267108783476009,video,no,yes,no,-1,none
10571,7624101286186672763,video,no,yes,no,-1,none
10572,7622869137799771252,video,no,yes,no,-1,none
10573,7618768149525948913,video,no,yes,no,-1,none
10574,7624854127634424421,video,no,yes,no,-1,none
10575,7618840550385798538,video,no,yes,no,-1,none
10576,7615299840016272691,video,no,yes,no,-1,none
10577,7605081815598587749,video,no,yes,no,-1,none
10578,7619714540070333312,video,no,yes,no,-1,none
10579,7631450608314628069,video,no,yes,no,-1,none
10580,7620770641083485440,video,no,yes,no,-1,none
10581,7620371010407714920,video,no,yes,no,-1,none
10582,7614534412054596891,video,no,yes,no,-1,none
10583,7614112286642294043,video,no,yes,no,-1,none
10584,7618875746601192739,video,no,yes,no,-1,none
10585,7613005230069878058,video,no,yes,no,-1,none
10586,7611861832059473178,video,no,yes,no,-1,none
10587,7626309625385667886,video,no,yes,no,-1,none
10588,7623363814649548067,video,no,yes,no,-1,none
10589,7630026090358131994,video,no,yes,no,-1,none
10590,7609884176737915290,video,no,yes,no,-1,none
10591,7609706776577931702,video,no,yes,no,-1,none
10592,7623635918745819513,video,no,yes,no,-1,none
10593,7620733931768990991,video,no,yes,no,-1,none
10594,7623299929901330862,video,no,yes,no,-1,none
10595,7636322099321113899,video,no,yes,no,-1,none
10596,7611452427014835042,video,no,yes,no,-1,none
10597,7621150874777781683,video,no,yes,no,-1,none
10598,7609650608366342278,video,no,yes,no,-1,none
10599,7631596778827173155,video,no,yes,no,-1,none
10600,7611086028271949745,video,no,yes,no,-1,none
10601,7605911346210688256,video,no,yes,no,-1,none
10602,7628935587235450166,video,no,yes,no,-1,none
10603,7636239394982120730,video,no,yes,no,-1,none
10604,7611190864308173428,video,no,yes,no,-1,none
10605,7609008049075932450,video,no,yes,no,-1,none
10606,7631548648148520232,video,no,yes,no,-1,none
10607,7632532110862978356,video,no,yes,no,-1,none
10608,7626359952277392692,video,no,yes,no,-1,none
10609,7618365870548471081,video,no,yes,no,-1,none
10610,7604863834985106728,video,no,yes,no,-1,none
10611,7625042151790562614,video,no,yes,no,-1,none
10612,7607302008520920372,video,no,yes,no,-1,none
10613,7621120838481235215,video,no,yes,no,-1,none
10614,7632985325240896802,video,no,yes,no,-1,none
10615,7630051123495308553,video,no,yes,no,-1,none
10616,7622253708033772850,video,no,yes,no,-1,none
10617,7624488111027834158,video,no,yes,no,-1,none
10618,7615620922489228595,video,no,yes,no,-1,none
10619,7607084574442671395,video,no,yes,no,-1,none
10620,7616073362183327018,video,no,yes,no,-1,none
10621,7619982433496223022,video,no,yes,no,-1,none
10622,7619929474160055993,video,no,yes,no,-1,none
10623,7605901856870509514,video,no,yes,no,-1,none
10624,7616947341900156554,video,no,yes,no,-1,none
10625,7637112514200063077,video,no,yes,no,-1,none
10626,7620709601612553638,video,no,yes,no,-1,none
10627,7615183273127349641,video,no,yes,no,-1,none
10628,7636366824557085428,video,no,yes,no,-1,none
10629,7628534420399541530,video,no,yes,no,-1,none
10630,7637886250950659371,video,no,yes,no,-1,none
10631,7623717962645605683,video,no,yes,no,-1,none
10632,7613019964840168731,video,no,yes,no,-1,none
10633,7622853060548906283,video,no,yes,no,-1,none
10634,7616304330236300585,video,no,yes,no,-1,none
10635,7612228950751825171,video,no,yes,no,-1,none
10636,7606693297440034063,video,no,yes,no,-1,none
10637,7604862730729786675,video,no,yes,no,-1,none
10638,7621862139011124518,video,no,yes,no,-1,none
10639,7619379915239211419,video,no,yes,no,-1,none
10640,7615576760075259142,video,no,yes,no,-1,none
10641,7623082353354722595,video,no,yes,no,-1,none
10642,7624467800840539430,video,no,yes,no,-1,none
10643,7636767052652367139,video,no,yes,no,-1,none
10644,7628581859995241728,video,no,yes,no,-1,none
10645,7626432317560605979,video,no,yes,no,-1,none
10646,7613321194409970963,video,no,yes,no,-1,none
10647,7612559862472683185,video,no,yes,no,-1,none
10648,7628940054152449280,video,no,yes,no,-1,none
10649,7626689689222794559,video,no,yes,no,-1,none
10650,7613318124103929088,video,no,yes,no,-1,none
10651,7632616733966162085,video,no,yes,no,-1,none
10652,7634149107958844699,video,no,yes,no,-1,none
10653,7618205261773180206,video,no,yes,no,-1,none
10654,7626718306585562404,video,no,yes,no,-1,none
10655,7619644369029397690,video,no,yes,no,-1,none
10656,7615475607333244194,video,no,yes,no,-1,none
10657,7610155202624146688,video,no,yes,no,-1,none
10658,7630801679008533800,video,no,yes,no,-1,none
10659,7630819451184614675,video,no,yes,no,-1,none
10660,7618939496263879936,video,no,yes,no,-1,none
10661,7625103250643111210,video,no,yes,no,-1,none
10662,7629738184021434831,video,no,yes,no,-1,none
10663,7607354581467041019,video,no,yes,no,-1,none
10664,7619947054895344485,video,no,yes,no,-1,none
10665,7619296871438206818,video,no,yes,no,-1,none
10666,7608225642795446201,video,no,yes,no,-1,none
10667,7614548749852193259,video,no,yes,no,-1,none
10668,7608525172307422952,video,no,yes,no,-1,none
10669,7607809648422551929,video,no,yes,no,-1,none
10670,7627807181023652465,video,no,yes,no,-1,none
10671,7617525023342890250,video,no,yes,no,-1,none
10672,7614808724347447433,video,no,yes,no,-1,none
10673,7634738541951552802,video,no,yes,no,-1,none
10674,7611908547508522266,video,no,yes,no,-1,none
10675,7631931233617906944,video,no,yes,no,-1,none
10676,7629604018188307731,video,no,yes,no,-1,none
10677,7637986776526736694,video,no,yes,no,-1,none
10678,7619328664739564800,video,no,yes,no,-1,none
10679,7611854446825458995,video,no,yes,no,-1,none
10680,7616624361541324084,video,no,yes,no,-1,none
10681,7636653172753036898,video,no,yes,no,-1,none
10682,7615889400525851944,video,no,yes,no,-1,none
10683,7624114980719316258,video,no,yes,no,-1,none
10684,7624436205899353370,video,no,yes,no,-1,none
10685,7624113749259526857,video,no,yes,no,-1,none
10686,7629658205810904361,video,no,yes,no,-1,none
10687,7630056629647735141,video,no,yes,no,-1,none
10688,7625900510293282091,video,no,yes,no,-1,none
10689,7630040176772893988,video,no,yes,no,-1,none
10690,7620394911522786602,video,no,yes,no,-1,none
10691,7607435053510454003,video,no,yes,no,-1,none
10692,7626659320435969295,video,no,yes,no,-1,none
10693,7628532924840791296,video,no,yes,no,-1,none
10694,7636385030483731630,video,no,yes,no,-1,none
10695,7615575592599145762,video,no,yes,no,-1,none
10696,7627043991595683301,video,no,yes,no,-1,none
10697,7625796591135727002,video,no,yes,no,-1,none
10698,7607418114116868977,video,no,yes,no,-1,none
10699,7629702742836325753,video,no,yes,no,-1,none
10700,7613390881718160676,video,no,yes,no,-1,none
10701,7613380138511650089,video,no,yes,no,-1,none
10702,7607494162392386816,video,no,yes,no,-1,none
10703,7634188113715285248,video,no,yes,no,-1,none
10704,7633767669530889491,video,no,yes,no,-1,none
10705,7618955589510597888,video,no,yes,no,-1,none
10706,7631772138588568186,video,no,yes,no,-1,none
10707,7611148415027776831,video,no,yes,no,-1,none
10708,7619678597049093416,video,no,yes,no,-1,none
10709,7618149239391175410,video,no,yes,no,-1,none
10710,7624507653863017780,video,no,yes,no,-1,none
10711,7618458847480515891,video,no,yes,no,-1,none
10712,7612973806017154314,video,no,yes,no,-1,none
10713,7625213620133186857,video,no,yes,no,-1,none
10714,7630079971997797647,video,no,yes,no,-1,none
10715,7618113189200317711,video,no,yes,no,-1,none
10716,7622696792286645510,video,no,yes,no,-1,none
10717,7615678414921420078,video,no,yes,no,-1,none
10718,7621209489921264817,video,no,yes,no,-1,none
10719,7614819337543933651,video,no,yes,no,-1,none
10720,7616965215699710457,video,no,yes,no,-1,none
10721,7627659092559155185,video,no,yes,no,-1,none
10722,7623375493258245754,video,no,yes,no,-1,none
