source_node_id,target_node_id,source_raw_id,target_raw_id,edge_type,is_reverse
768,21,hashtag::7103973884792238708,video::7627071685094657299,video_hashtag,True
21,769,video::7627071685094657299,hashtag::7109813388387451579,video_hashtag,False
769,21,hashtag::7109813388387451579,video::7627071685094657299,video_hashtag,True
21,770,video::7627071685094657299,hashtag::7105430471486571791,video_hashtag,False
770,21,hashtag::7105430471486571791,video::7627071685094657299,video_hashtag,True
22,771,video::7627097855253089579,hashtag::7106788732456488747,video_hashtag,False
771,22,hashtag::7106788732456488747,video::7627097855253089579,video_hashtag,True
22,772,video::7627097855253089579,hashtag::7106372735159623288,video_hashtag,False
772,22,hashtag::7106372735159623288,video::7627097855253089579,video_hashtag,True
22,773,video::7627097855253089579,hashtag::7101833103809885397,video_hashtag,False
773,22,hashtag::7101833103809885397,video::7627097855253089579,video_hashtag,True
22,774,video::7627097855253089579,hashtag::7102582810779280898,video_hashtag,False
774,22,hashtag::7102582810779280898,video::7627097855253089579,video_hashtag,True
22,770,video::7627097855253089579,hashtag::7105430471486571791,video_hashtag,False
770,22,hashtag::7105430471486571791,video::7627097855253089579,video_hashtag,True
23,775,video::7627138316899056603,hashtag::7106223675183954634,video_hashtag,False
775,23,hashtag::7106223675183954634,video::7627138316899056603,video_hashtag,True
23,776,video::7627138316899056603,hashtag::7106284455842232888,video_hashtag,False
776,23,hashtag::7106284455842232888,video::7627138316899056603,video_hashtag,True
23,777,video::7627138316899056603,hashtag::7100774242286296179,video_hashtag,False
777,23,hashtag::7100774242286296179,video::7627138316899056603,video_hashtag,True
23,778,video::7627138316899056603,hashtag::7103392759810342271,video_hashtag,False
778,23,hashtag::7103392759810342271,video::7627138316899056603,video_hashtag,True
23,779,video::7627138316899056603,hashtag::7109659745974202375,video_hashtag,False
779,23,hashtag::7109659745974202375,video::7627138316899056603,video_hashtag,True
24,780,video::7627193816662936883,hashtag::7104187840664592179,video_hashtag,False
780,24,hashtag::7104187840664592179,video::7627193816662936883,video_hashtag,True
24,781,video::7627193816662936883,hashtag::7109292525700911703,video_hashtag,False
781,24,hashtag::7109292525700911703,video::7627193816662936883,video_hashtag,True
24,782,video::7627193816662936883,hashtag::7107170285864721118,video_hashtag,False
782,24,hashtag::7107170285864721118,video::7627193816662936883,video_hashtag,True
24,783,video::7627193816662936883,hashtag::7107280623389084065,video_hashtag,False
783,24,hashtag::7107280623389084065,video::7627193816662936883,video_hashtag,True
24,784,video::7627193816662936883,hashtag::7107135318835088205,video_hashtag,False
784,24,hashtag::7107135318835088205,video::7627193816662936883,video_hashtag,True
26,785,video::7627338394946784563,hashtag::7109306720563165119,video_hashtag,False
785,26,hashtag::7109306720563165119,video::7627338394946784563,video_hashtag,True
26,786,video::7627338394946784563,hashtag::7105066119195040026,video_hashtag,False
786,26,hashtag::7105066119195040026,video::7627338394946784563,video_hashtag,True
26,787,video::7627338394946784563,hashtag::7105537005617504716,video_hashtag,False
787,26,hashtag::7105537005617504716,video::7627338394946784563,video_hashtag,True
27,788,video::7627416174665452806,hashtag::7108584665075021500,video_hashtag,False
788,27,hashtag::7108584665075021500,video::7627416174665452806,video_hashtag,True
27,769,video::7627416174665452806,hashtag::7109813388387451579,video_hashtag,False
769,27,hashtag::7109813388387451579,video::7627416174665452806,video_hashtag,True
27,789,video::7627416174665452806,hashtag::7103819734199805087,video_hashtag,False
789,27,hashtag::7103819734199805087,video::7627416174665452806,video_hashtag,True
27,790,video::7627416174665452806,hashtag::7103095167159664955,video_hashtag,False
790,27,hashtag::7103095167159664955,video::7627416174665452806,video_hashtag,True
27,770,video::7627416174665452806,hashtag::7105430471486571791,video_hashtag,False
770,27,hashtag::7105430471486571791,video::7627416174665452806,video_hashtag,True
28,791,video::7627417139495256057,hashtag::7101938589464058515,video_hashtag,False
791,28,hashtag::7101938589464058515,video::7627417139495256057,video_hashtag,True
28,792,video::7627417139495256057,hashtag::7108558588914069112,video_hashtag,False
792,28,hashtag::7108558588914069112,video::7627417139495256057,video_hashtag,True
28,793,video::7627417139495256057,hashtag::7104825490962861431,video_hashtag,False
793,28,hashtag::7104825490962861431,video::7627417139495256057,video_hashtag,True
28,794,video::7627417139495256057,hashtag::7108098605891592198,video_hashtag,False
794,28,hashtag::7108098605891592198,video::7627417139495256057,video_hashtag,True
28,795,video::7627417139495256057,hashtag::7109871740744847894,video_hashtag,False
795,28,hashtag::7109871740744847894,video::7627417139495256057,video_hashtag,True
29,796,video::7627431605422901425,hashtag::7102729651110948102,video_hashtag,False
796,29,hashtag::7102729651110948102,video::7627431605422901425,video_hashtag,True
29,797,video::7627431605422901425,hashtag::7101023963142974676,video_hashtag,False
797,29,hashtag::7101023963142974676,video::7627431605422901425,video_hashtag,True
29,795,video::7627431605422901425,hashtag::7109871740744847894,video_hashtag,False
795,29,hashtag::7109871740744847894,video::7627431605422901425,video_hashtag,True
29,798,video::7627431605422901425,hashtag::7103540767873975792,video_hashtag,False
798,29,hashtag::7103540767873975792,video::7627431605422901425,video_hashtag,True
30,799,video::7627441271367290164,hashtag::7108554155293421336,video_hashtag,False
799,30,hashtag::7108554155293421336,video::7627441271367290164,video_hashtag,True
30,800,video::7627441271367290164,hashtag::7102381370203972819,video_hashtag,False
800,30,hashtag::7102381370203972819,video::7627441271367290164,video_hashtag,True
30,801,video::7627441271367290164,hashtag::7107326689381441765,video_hashtag,False
801,30,hashtag::7107326689381441765,video::7627441271367290164,video_hashtag,True
31,802,video::7627472380595910747,hashtag::7108013738459848647,video_hashtag,False
802,31,hashtag::7108013738459848647,video::7627472380595910747,video_hashtag,True
31,803,video::7627472380595910747,hashtag::7101965853942514620,video_hashtag,False
803,31,hashtag::7101965853942514620,video::7627472380595910747,video_hashtag,True
31,804,video::7627472380595910747,hashtag::7105043606593316749,video_hashtag,False
804,31,hashtag::7105043606593316749,video::7627472380595910747,video_hashtag,True
31,805,video::7627472380595910747,hashtag::7106382874483545047,video_hashtag,False
805,31,hashtag::7106382874483545047,video::7627472380595910747,video_hashtag,True
32,806,video::7627472699962576166,hashtag::7109736917852516870,video_hashtag,False
806,32,hashtag::7109736917852516870,video::7627472699962576166,video_hashtag,True
32,768,video::7627472699962576166,hashtag::7103973884792238708,video_hashtag,False
768,32,hashtag::7103973884792238708,video::7627472699962576166,video_hashtag,True
32,767,video::7627472699962576166,hashtag::7105664603256200943,video_hashtag,False
767,32,hashtag::7105664603256200943,video::7627472699962576166,video_hashtag,True
32,807,video::7627472699962576166,hashtag::7105646825589177116,video_hashtag,False
807,32,hashtag::7105646825589177116,video::7627472699962576166,video_hashtag,True
34,808,video::7627693001658504421,hashtag::7101595941049703405,video_hashtag,False
808,34,hashtag::7101595941049703405,video::7627693001658504421,video_hashtag,True
34,809,video::7627693001658504421,hashtag::7106525629502040164,video_hashtag,False
809,34,hashtag::7106525629502040164,video::7627693001658504421,video_hashtag,True
34,810,video::7627693001658504421,hashtag::7105073137085770213,video_hashtag,False
810,34,hashtag::7105073137085770213,video::7627693001658504421,video_hashtag,True
35,811,video::7627771722061696308,hashtag::7108162471417058893,video_hashtag,False
811,35,hashtag::7108162471417058893,video::7627771722061696308,video_hashtag,True
35,812,video::7627771722061696308,hashtag::7103844641018579906,video_hashtag,False
812,35,hashtag::7103844641018579906,video::7627771722061696308,video_hashtag,True
35,813,video::7627771722061696308,hashtag::7104806481849512252,video_hashtag,False
813,35,hashtag::7104806481849512252,video::7627771722061696308,video_hashtag,True
35,814,video::7627771722061696308,hashtag::7108541663541726411,video_hashtag,False
814,35,hashtag::7108541663541726411,video::7627771722061696308,video_hashtag,True
35,815,video::7627771722061696308,hashtag::7103257845925377592,video_hashtag,False
815,35,hashtag::7103257845925377592,video::7627771722061696308,video_hashtag,True
36,816,video::7627790321199705009,hashtag::7104274597365956788,video_hashtag,False
816,36,hashtag::7104274597365956788,video::7627790321199705009,video_hashtag,True
36,817,video::7627790321199705009,hashtag::7106210788466455289,video_hashtag,False
817,36,hashtag::7106210788466455289,video::7627790321199705009,video_hashtag,True
36,818,video::7627790321199705009,hashtag::7105306802868538413,video_hashtag,False
818,36,hashtag::7105306802868538413,video::7627790321199705009,video_hashtag,True
36,819,video::7627790321199705009,hashtag::7102722210418622863,video_hashtag,False
819,36,hashtag::7102722210418622863,video::7627790321199705009,video_hashtag,True
36,820,video::7627790321199705009,hashtag::7100220747330543979,video_hashtag,False
820,36,hashtag::7100220747330543979,video::7627790321199705009,video_hashtag,True
37,821,video::7627792713907195190,hashtag::7101636075333521389,video_hashtag,False
821,37,hashtag::7101636075333521389,video::7627792713907195190,video_hashtag,True
37,822,video::7627792713907195190,hashtag::7106390433148702388,video_hashtag,False
822,37,hashtag::7106390433148702388,video::7627792713907195190,video_hashtag,True
37,815,video::7627792713907195190,hashtag::7103257845925377592,video_hashtag,False
815,37,hashtag::7103257845925377592,video::7627792713907195190,video_hashtag,True
37,757,video::7627792713907195190,hashtag::7103430459139060384,video_hashtag,False
757,37,hashtag::7103430459139060384,video::7627792713907195190,video_hashtag,True
38,823,video::7627796121867341075,hashtag::7100455914540581717,video_hashtag,False
823,38,hashtag::7100455914540581717,video::7627796121867341075,video_hashtag,True
38,824,video::7627796121867341075,hashtag::7104642810205615838,video_hashtag,False
824,38,hashtag::7104642810205615838,video::7627796121867341075,video_hashtag,True
38,825,video::7627796121867341075,hashtag::7106109947864576055,video_hashtag,False
825,38,hashtag::7106109947864576055,video::7627796121867341075,video_hashtag,True
40,826,video::7627886327517711651,hashtag::7103706814933728371,video_hashtag,False
826,40,hashtag::7103706814933728371,video::7627886327517711651,video_hashtag,True
40,827,video::7627886327517711651,hashtag::7107716306246409823,video_hashtag,False
827,40,hashtag::7107716306246409823,video::7627886327517711651,video_hashtag,True
40,828,video::7627886327517711651,hashtag::7102786109240562987,video_hashtag,False
828,40,hashtag::7102786109240562987,video::7627886327517711651,video_hashtag,True
40,829,video::7627886327517711651,hashtag::7105639800334474776,video_hashtag,False
829,40,hashtag::7105639800334474776,video::7627886327517711651,video_hashtag,True
40,757,video::7627886327517711651,hashtag::7103430459139060384,video_hashtag,False
757,40,hashtag::7103430459139060384,video::7627886327517711651,video_hashtag,True
41,789,video::7628060646696815926,hashtag::7103819734199805087,video_hashtag,False
789,41,hashtag::7103819734199805087,video::7628060646696815926,video_hashtag,True
41,801,video::7628060646696815926,hashtag::7107326689381441765,video_hashtag,False
801,41,hashtag::7107326689381441765,video::7628060646696815926,video_hashtag,True
41,830,video::7628060646696815926,hashtag::7109787150131813146,video_hashtag,False
830,41,hashtag::7109787150131813146,video::7628060646696815926,video_hashtag,True
41,831,video::7628060646696815926,hashtag::7100904212286098901,video_hashtag,False
831,41,hashtag::7100904212286098901,video::7628060646696815926,video_hashtag,True
41,832,video::7628060646696815926,hashtag::7104991706186857510,video_hashtag,False
832,41,hashtag::7104991706186857510,video::7628060646696815926,video_hashtag,True
42,833,video::7628110680549705189,hashtag::7108918376581661195,video_hashtag,False
833,42,hashtag::7108918376581661195,video::7628110680549705189,video_hashtag,True
42,834,video::7628110680549705189,hashtag::7108671394055753913,video_hashtag,False
834,42,hashtag::7108671394055753913,video::7628110680549705189,video_hashtag,True
42,835,video::7628110680549705189,hashtag::7105074593032562639,video_hashtag,False
835,42,hashtag::7105074593032562639,video::7628110680549705189,video_hashtag,True
43,836,video::7628127330842662905,hashtag::7102393492948523557,video_hashtag,False
836,43,hashtag::7102393492948523557,video::7628127330842662905,video_hashtag,True
43,837,video::7628127330842662905,hashtag::7109803415553132673,video_hashtag,False
837,43,hashtag::7109803415553132673,video::7628127330842662905,video_hashtag,True
43,838,video::7628127330842662905,hashtag::7100092453597593136,video_hashtag,False
838,43,hashtag::7100092453597593136,video::7628127330842662905,video_hashtag,True
43,839,video::7628127330842662905,hashtag::7101111624504979459,video_hashtag,False
839,43,hashtag::7101111624504979459,video::7628127330842662905,video_hashtag,True
43,840,video::7628127330842662905,hashtag::7106425863383687691,video_hashtag,False
840,43,hashtag::7106425863383687691,video::7628127330842662905,video_hashtag,True
44,841,video::7628207227194723611,hashtag::7100975218942052272,video_hashtag,False
841,44,hashtag::7100975218942052272,video::7628207227194723611,video_hashtag,True
44,842,video::7628207227194723611,hashtag::7102887547566395934,video_hashtag,False
842,44,hashtag::7102887547566395934,video::7628207227194723611,video_hashtag,True
44,843,video::7628207227194723611,hashtag::7104683373279808668,video_hashtag,False
843,44,hashtag::7104683373279808668,video::7628207227194723611,video_hashtag,True
44,844,video::7628207227194723611,hashtag::7105081951654512002,video_hashtag,False
844,44,hashtag::7105081951654512002,video::7628207227194723611,video_hashtag,True
46,845,video::7628553852249267967,hashtag::7109719627527298037,video_hashtag,False
845,46,hashtag::7109719627527298037,video::7628553852249267967,video_hashtag,True
46,846,video::7628553852249267967,hashtag::7100082883871405008,video_hashtag,False
846,46,hashtag::7100082883871405008,video::7628553852249267967,video_hashtag,True
47,847,video::7628558364116651304,hashtag::7102979305780462582,video_hashtag,False
847,47,hashtag::7102979305780462582,video::7628558364116651304,video_hashtag,True
47,848,video::7628558364116651304,hashtag::7103602525092521547,video_hashtag,False
848,47,hashtag::7103602525092521547,video::7628558364116651304,video_hashtag,True
47,849,video::7628558364116651304,hashtag::7105685059821718694,video_hashtag,False
849,47,hashtag::7105685059821718694,video::7628558364116651304,video_hashtag,True
47,850,video::7628558364116651304,hashtag::7100488492649272356,video_hashtag,False
850,47,hashtag::7100488492649272356,video::7628558364116651304,video_hashtag,True
48,851,video::7628593328451226926,hashtag::7100356228020126989,video_hashtag,False
851,48,hashtag::7100356228020126989,video::7628593328451226926,video_hashtag,True
48,852,video::7628593328451226926,hashtag::7104094378734399578,video_hashtag,False
852,48,hashtag::7104094378734399578,video::7628593328451226926,video_hashtag,True
48,853,video::7628593328451226926,hashtag::7100605076753408876,video_hashtag,False
853,48,hashtag::7100605076753408876,video::7628593328451226926,video_hashtag,True
48,854,video::7628593328451226926,hashtag::7108341618188228893,video_hashtag,False
854,48,hashtag::7108341618188228893,video::7628593328451226926,video_hashtag,True
48,855,video::7628593328451226926,hashtag::7107688973932516393,video_hashtag,False
855,48,hashtag::7107688973932516393,video::7628593328451226926,video_hashtag,True
49,856,video::7628628390169414921,hashtag::7102401242407571018,video_hashtag,False
856,49,hashtag::7102401242407571018,video::7628628390169414921,video_hashtag,True
49,857,video::7628628390169414921,hashtag::7101707863459778431,video_hashtag,False
857,49,hashtag::7101707863459778431,video::7628628390169414921,video_hashtag,True
51,858,video::7628906864238939392,hashtag::7103490890721382522,video_hashtag,False
858,51,hashtag::7103490890721382522,video::7628906864238939392,video_hashtag,True
51,859,video::7628906864238939392,hashtag::7104660150285332109,video_hashtag,False
859,51,hashtag::7104660150285332109,video::7628906864238939392,video_hashtag,True
51,860,video::7628906864238939392,hashtag::7106104750723314752,video_hashtag,False
860,51,hashtag::7106104750723314752,video::7628906864238939392,video_hashtag,True
52,861,video::7628944573020130579,hashtag::7105236057903051600,video_hashtag,False
861,52,hashtag::7105236057903051600,video::7628944573020130579,video_hashtag,True
52,862,video::7628944573020130579,hashtag::7102662307443950435,video_hashtag,False
862,52,hashtag::7102662307443950435,video::7628944573020130579,video_hashtag,True
55,863,video::7629275610287795121,hashtag::7100111909188814768,video_hashtag,False
863,55,hashtag::7100111909188814768,video::7629275610287795121,video_hashtag,True
55,864,video::7629275610287795121,hashtag::7105202208997168864,video_hashtag,False
864,55,hashtag::7105202208997168864,video::7629275610287795121,video_hashtag,True
55,865,video::7629275610287795121,hashtag::7108489150775649858,video_hashtag,False
865,55,hashtag::7108489150775649858,video::7629275610287795121,video_hashtag,True
55,866,video::7629275610287795121,hashtag::7102131991026748269,video_hashtag,False
866,55,hashtag::7102131991026748269,video::7629275610287795121,video_hashtag,True
55,843,video::7629275610287795121,hashtag::7104683373279808668,video_hashtag,False
843,55,hashtag::7104683373279808668,video::7629275610287795121,video_hashtag,True
56,867,video::7629284843255237914,hashtag::7105296421916304400,video_hashtag,False
867,56,hashtag::7105296421916304400,video::7629284843255237914,video_hashtag,True
56,868,video::7629284843255237914,hashtag::7102461473012416105,video_hashtag,False
868,56,hashtag::7102461473012416105,video::7629284843255237914,video_hashtag,True
56,869,video::7629284843255237914,hashtag::7109106555892742519,video_hashtag,False
869,56,hashtag::7109106555892742519,video::7629284843255237914,video_hashtag,True
56,870,video::7629284843255237914,hashtag::7101951256806573523,video_hashtag,False
870,56,hashtag::7101951256806573523,video::7629284843255237914,video_hashtag,True
56,871,video::7629284843255237914,hashtag::7104685843238728833,video_hashtag,False
871,56,hashtag::7104685843238728833,video::7629284843255237914,video_hashtag,True
57,872,video::7629325567690794995,hashtag::7106761364729611616,video_hashtag,False
872,57,hashtag::7106761364729611616,video::7629325567690794995,video_hashtag,True
57,873,video::7629325567690794995,hashtag::7100515399724827759,video_hashtag,False
873,57,hashtag::7100515399724827759,video::7629325567690794995,video_hashtag,True
57,874,video::7629325567690794995,hashtag::7105519331537057486,video_hashtag,False
874,57,hashtag::7105519331537057486,video::7629325567690794995,video_hashtag,True
57,875,video::7629325567690794995,hashtag::7101867656143109506,video_hashtag,False
875,57,hashtag::7101867656143109506,video::7629325567690794995,video_hashtag,True
57,876,video::7629325567690794995,hashtag::7108914462164790771,video_hashtag,False
876,57,hashtag::7108914462164790771,video::7629325567690794995,video_hashtag,True
58,877,video::7629362643128150449,hashtag::7102657400161708968,video_hashtag,False
877,58,hashtag::7102657400161708968,video::7629362643128150449,video_hashtag,True
58,878,video::7629362643128150449,hashtag::7107581725700457969,video_hashtag,False
878,58,hashtag::7107581725700457969,video::7629362643128150449,video_hashtag,True
58,879,video::7629362643128150449,hashtag::7108338760986538914,video_hashtag,False
879,58,hashtag::7108338760986538914,video::7629362643128150449,video_hashtag,True
58,880,video::7629362643128150449,hashtag::7109086817739143003,video_hashtag,False
880,58,hashtag::7109086817739143003,video::7629362643128150449,video_hashtag,True
59,881,video::7629560213787413800,hashtag::7104624948732429844,video_hashtag,False
881,59,hashtag::7104624948732429844,video::7629560213787413800,video_hashtag,True
59,882,video::7629560213787413800,hashtag::7106864784692113509,video_hashtag,False
882,59,hashtag::7106864784692113509,video::7629560213787413800,video_hashtag,True
59,766,video::7629560213787413800,hashtag::7108003280665787404,video_hashtag,False
766,59,hashtag::7108003280665787404,video::7629560213787413800,video_hashtag,True
59,828,video::7629560213787413800,hashtag::7102786109240562987,video_hashtag,False
828,59,hashtag::7102786109240562987,video::7629560213787413800,video_hashtag,True
59,883,video::7629560213787413800,hashtag::7106249124710864429,video_hashtag,False
883,59,hashtag::7106249124710864429,video::7629560213787413800,video_hashtag,True
60,770,video::7629647541226753295,hashtag::7105430471486571791,video_hashtag,False
770,60,hashtag::7105430471486571791,video::7629647541226753295,video_hashtag,True
60,849,video::7629647541226753295,hashtag::7105685059821718694,video_hashtag,False
849,60,hashtag::7105685059821718694,video::7629647541226753295,video_hashtag,True
60,884,video::7629647541226753295,hashtag::7102791634026753527,video_hashtag,False
884,60,hashtag::7102791634026753527,video::7629647541226753295,video_hashtag,True
60,885,video::7629647541226753295,hashtag::7107562070309432208,video_hashtag,False
885,60,hashtag::7107562070309432208,video::7629647541226753295,video_hashtag,True
60,886,video::7629647541226753295,hashtag::7104469793142187583,video_hashtag,False
886,60,hashtag::7104469793142187583,video::7629647541226753295,video_hashtag,True
61,887,video::7629661151560204276,hashtag::7102924892595714633,video_hashtag,False
887,61,hashtag::7102924892595714633,video::7629661151560204276,video_hashtag,True
61,877,video::7629661151560204276,hashtag::7102657400161708968,video_hashtag,False
877,61,hashtag::7102657400161708968,video::7629661151560204276,video_hashtag,True
61,888,video::7629661151560204276,hashtag::7103824437863633094,video_hashtag,False
888,61,hashtag::7103824437863633094,video::7629661151560204276,video_hashtag,True
61,889,video::7629661151560204276,hashtag::7100434673285997458,video_hashtag,False
889,61,hashtag::7100434673285997458,video::7629661151560204276,video_hashtag,True
62,847,video::7629672736956108072,hashtag::7102979305780462582,video_hashtag,False
847,62,hashtag::7102979305780462582,video::7629672736956108072,video_hashtag,True
62,890,video::7629672736956108072,hashtag::7104332144641840521,video_hashtag,False
890,62,hashtag::7104332144641840521,video::7629672736956108072,video_hashtag,True
62,848,video::7629672736956108072,hashtag::7103602525092521547,video_hashtag,False
848,62,hashtag::7103602525092521547,video::7629672736956108072,video_hashtag,True
63,781,video::7629694390683962624,hashtag::7109292525700911703,video_hashtag,False
781,63,hashtag::7109292525700911703,video::7629694390683962624,video_hashtag,True
63,849,video::7629694390683962624,hashtag::7105685059821718694,video_hashtag,False
849,63,hashtag::7105685059821718694,video::7629694390683962624,video_hashtag,True
63,891,video::7629694390683962624,hashtag::7103303864895960817,video_hashtag,False
891,63,hashtag::7103303864895960817,video::7629694390683962624,video_hashtag,True
63,892,video::7629694390683962624,hashtag::7101936125861600974,video_hashtag,False
892,63,hashtag::7101936125861600974,video::7629694390683962624,video_hashtag,True
63,770,video::7629694390683962624,hashtag::7105430471486571791,video_hashtag,False
770,63,hashtag::7105430471486571791,video::7629694390683962624,video_hashtag,True
64,893,video::7629701737275998309,hashtag::7108564896430973904,video_hashtag,False
893,64,hashtag::7108564896430973904,video::7629701737275998309,video_hashtag,True
64,894,video::7629701737275998309,hashtag::7106048719097497953,video_hashtag,False
894,64,hashtag::7106048719097497953,video::7629701737275998309,video_hashtag,True
64,895,video::7629701737275998309,hashtag::7108189429801042473,video_hashtag,False
895,64,hashtag::7108189429801042473,video::7629701737275998309,video_hashtag,True
64,896,video::7629701737275998309,hashtag::7102806871315077081,video_hashtag,False
896,64,hashtag::7102806871315077081,video::7629701737275998309,video_hashtag,True
65,897,video::7629710513185869107,hashtag::7101728210369004263,video_hashtag,False
897,65,hashtag::7101728210369004263,video::7629710513185869107,video_hashtag,True
65,898,video::7629710513185869107,hashtag::7104443804605812534,video_hashtag,False
898,65,hashtag::7104443804605812534,video::7629710513185869107,video_hashtag,True
66,899,video::7629801442697903802,hashtag::7104764840904758460,video_hashtag,False
899,66,hashtag::7104764840904758460,video::7629801442697903802,video_hashtag,True
66,900,video::7629801442697903802,hashtag::7105258689349142071,video_hashtag,False
900,66,hashtag::7105258689349142071,video::7629801442697903802,video_hashtag,True
66,901,video::7629801442697903802,hashtag::7102621830050052358,video_hashtag,False
901,66,hashtag::7102621830050052358,video::7629801442697903802,video_hashtag,True
66,902,video::7629801442697903802,hashtag::7101588385958047702,video_hashtag,False
902,66,hashtag::7101588385958047702,video::7629801442697903802,video_hashtag,True
67,903,video::7630024688740102137,hashtag::7101612190627279229,video_hashtag,False
903,67,hashtag::7101612190627279229,video::7630024688740102137,video_hashtag,True
67,877,video::7630024688740102137,hashtag::7102657400161708968,video_hashtag,False
877,67,hashtag::7102657400161708968,video::7630024688740102137,video_hashtag,True
67,904,video::7630024688740102137,hashtag::7101487329758761907,video_hashtag,False
904,67,hashtag::7101487329758761907,video::7630024688740102137,video_hashtag,True
67,905,video::7630024688740102137,hashtag::7100706229879446901,video_hashtag,False
905,67,hashtag::7100706229879446901,video::7630024688740102137,video_hashtag,True
68,906,video::7630026128996706225,hashtag::7104108233397334974,video_hashtag,False
906,68,hashtag::7104108233397334974,video::7630026128996706225,video_hashtag,True
68,907,video::7630026128996706225,hashtag::7102824916860801131,video_hashtag,False
907,68,hashtag::7102824916860801131,video::7630026128996706225,video_hashtag,True
68,908,video::7630026128996706225,hashtag::7105644244915257918,video_hashtag,False
908,68,hashtag::7105644244915257918,video::7630026128996706225,video_hashtag,True
68,909,video::7630026128996706225,hashtag::7104855603667910824,video_hashtag,False
909,68,hashtag::7104855603667910824,video::7630026128996706225,video_hashtag,True
69,910,video::7630028593015346377,hashtag::7108512901380783755,video_hashtag,False
910,69,hashtag::7108512901380783755,video::7630028593015346377,video_hashtag,True
70,911,video::7630056950717222159,hashtag::7108950450263159464,video_hashtag,False
911,70,hashtag::7108950450263159464,video::7630056950717222159,video_hashtag,True
71,712,video::7630085171941900456,hashtag::7100832297117456051,video_hashtag,False
712,71,hashtag::7100832297117456051,video::7630085171941900456,video_hashtag,True
71,912,video::7630085171941900456,hashtag::7107659539692538683,video_hashtag,False
912,71,hashtag::7107659539692538683,video::7630085171941900456,video_hashtag,True
71,913,video::7630085171941900456,hashtag::7109432328946512068,video_hashtag,False
913,71,hashtag::7109432328946512068,video::7630085171941900456,video_hashtag,True
71,914,video::7630085171941900456,hashtag::7106491894159903281,video_hashtag,False
914,71,hashtag::7106491894159903281,video::7630085171941900456,video_hashtag,True
71,915,video::7630085171941900456,hashtag::7109831688598645927,video_hashtag,False
915,71,hashtag::7109831688598645927,video::7630085171941900456,video_hashtag,True
72,916,video::7630096638253616435,hashtag::7109749777505342935,video_hashtag,False
916,72,hashtag::7109749777505342935,video::7630096638253616435,video_hashtag,True
72,917,video::7630096638253616435,hashtag::7105591562106350207,video_hashtag,False
917,72,hashtag::7105591562106350207,video::7630096638253616435,video_hashtag,True
72,712,video::7630096638253616435,hashtag::7100832297117456051,video_hashtag,False
712,72,hashtag::7100832297117456051,video::7630096638253616435,video_hashtag,True
72,918,video::7630096638253616435,hashtag::7103298902085783007,video_hashtag,False
918,72,hashtag::7103298902085783007,video::7630096638253616435,video_hashtag,True
73,847,video::7630304849803873574,hashtag::7102979305780462582,video_hashtag,False
847,73,hashtag::7102979305780462582,video::7630304849803873574,video_hashtag,True
73,919,video::7630304849803873574,hashtag::7102166254463966376,video_hashtag,False
919,73,hashtag::7102166254463966376,video::7630304849803873574,video_hashtag,True
73,920,video::7630304849803873574,hashtag::7103464710812687341,video_hashtag,False
920,73,hashtag::7103464710812687341,video::7630304849803873574,video_hashtag,True
73,921,video::7630304849803873574,hashtag::7103006097330954696,video_hashtag,False
921,73,hashtag::7103006097330954696,video::7630304849803873574,video_hashtag,True
73,922,video::7630304849803873574,hashtag::7105747383817647202,video_hashtag,False
922,73,hashtag::7105747383817647202,video::7630304849803873574,video_hashtag,True
74,923,video::7630329911005154595,hashtag::7106308640414962055,video_hashtag,False
923,74,hashtag::7106308640414962055,video::7630329911005154595,video_hashtag,True
74,924,video::7630329911005154595,hashtag::7103701698227720408,video_hashtag,False
924,74,hashtag::7103701698227720408,video::7630329911005154595,video_hashtag,True
74,925,video::7630329911005154595,hashtag::7108742966137374196,video_hashtag,False
925,74,hashtag::7108742966137374196,video::7630329911005154595,video_hashtag,True
74,712,video::7630329911005154595,hashtag::7100832297117456051,video_hashtag,False
712,74,hashtag::7100832297117456051,video::7630329911005154595,video_hashtag,True
74,926,video::7630329911005154595,hashtag::7101800309229957553,video_hashtag,False
926,74,hashtag::7101800309229957553,video::7630329911005154595,video_hashtag,True
75,927,video::7630333079898361128,hashtag::7104674001171990730,video_hashtag,False
927,75,hashtag::7104674001171990730,video::7630333079898361128,video_hashtag,True
75,928,video::7630333079898361128,hashtag::7105819779001781436,video_hashtag,False
928,75,hashtag::7105819779001781436,video::7630333079898361128,video_hashtag,True
75,929,video::7630333079898361128,hashtag::7100219656874363584,video_hashtag,False
929,75,hashtag::7100219656874363584,video::7630333079898361128,video_hashtag,True
75,930,video::7630333079898361128,hashtag::7104977750976494013,video_hashtag,False
930,75,hashtag::7104977750976494013,video::7630333079898361128,video_hashtag,True
75,931,video::7630333079898361128,hashtag::7102735747941503998,video_hashtag,False
931,75,hashtag::7102735747941503998,video::7630333079898361128,video_hashtag,True
76,932,video::7630742038295629108,hashtag::7103329262091044135,video_hashtag,False
932,76,hashtag::7103329262091044135,video::7630742038295629108,video_hashtag,True
76,933,video::7630742038295629108,hashtag::7106690226588919074,video_hashtag,False
933,76,hashtag::7106690226588919074,video::7630742038295629108,video_hashtag,True
76,934,video::7630742038295629108,hashtag::7106761995028905656,video_hashtag,False
934,76,hashtag::7106761995028905656,video::7630742038295629108,video_hashtag,True
