node_id,raw_id,node_type,is_main_video,is_related_only_video,has_label,label,split
2338,7626656235399515434,video,no,yes,no,-1,none
2339,7618056300076813610,video,no,yes,no,-1,none
2340,7610363635906432310,video,no,yes,no,-1,none
2341,7615631679469767971,video,no,yes,no,-1,none
2342,7627809482747170084,video,no,yes,no,-1,none
2343,7605490387235495857,video,no,yes,no,-1,none
2344,7615220415434198312,video,no,yes,no,-1,none
2345,7624809182490840346,video,no,yes,no,-1,none
2346,7635268905522598577,video,no,yes,no,-1,none
2347,7625981664917646035,video,no,yes,no,-1,none
2348,7619383129299520774,video,no,yes,no,-1,none
2349,7634523253070990619,video,no,yes,no,-1,none
2350,7609130898299217777,video,no,yes,no,-1,none
2351,7626046109713976614,video,no,yes,no,-1,none
2352,7626343109332323594,video,no,yes,no,-1,none
2353,7611907345866105957,video,no,yes,no,-1,none
2354,7613979459326289259,video,no,yes,no,-1,none
2355,7615571488686867044,video,no,yes,no,-1,none
2356,7604811588068310129,video,no,yes,no,-1,none
2357,7616155302053248612,video,no,yes,no,-1,none
2358,7604477564245962404,video,no,yes,no,-1,none
2359,7607366571448137710,video,no,yes,no,-1,none
2360,7611482675374822534,video,no,yes,no,-1,none
2361,7605804629427029745,video,no,yes,no,-1,none
2362,7635593772261422181,video,no,yes,no,-1,none
2363,7616329006098533638,video,no,yes,no,-1,none
2364,7608936055114435874,video,no,yes,no,-1,none
2365,7624505508833021247,video,no,yes,no,-1,none
2366,7634834583922704825,video,no,yes,no,-1,none
2367,7609980559762943738,video,no,yes,no,-1,none
2368,7633639689689386280,video,no,yes,no,-1,none
2369,7618533106089332018,video,no,yes,no,-1,none
2370,7603997807167866276,video,no,yes,no,-1,none
2371,7630008273986597861,video,no,yes,no,-1,none
2372,7636755664848866410,video,no,yes,no,-1,none
2373,7627833921347226579,video,no,yes,no,-1,none
2374,7611701264426170722,video,no,yes,no,-1,none
2375,7632905466686737716,video,no,yes,no,-1,none
2376,7614712179337904506,video,no,yes,no,-1,none
2377,7613237163434721408,video,no,yes,no,-1,none
2378,7622713163305521643,video,no,yes,no,-1,none
2379,7635964811364497274,video,no,yes,no,-1,none
2380,7616353359306652069,video,no,yes,no,-1,none
2381,7622207606220620870,video,no,yes,no,-1,none
2382,7633732601388001137,video,no,yes,no,-1,none
2383,7614834740016860470,video,no,yes,no,-1,none
2384,7633771371008478510,video,no,yes,no,-1,none
2385,7625696533710720297,video,no,yes,no,-1,none
2386,7618242300463910178,video,no,yes,no,-1,none
2387,7632948402841554211,video,no,yes,no,-1,none
2388,7620014397297151247,video,no,yes,no,-1,none
2389,7603808767205068075,video,no,yes,no,-1,none
2390,7612051007865998602,video,no,yes,no,-1,none
2391,7627492482841939215,video,no,yes,no,-1,none
2392,7618780783397866762,video,no,yes,no,-1,none
2393,7606637367701078641,video,no,yes,no,-1,none
2394,7616202921668210085,video,no,yes,no,-1,none
2395,7623836508075609350,video,no,yes,no,-1,none
2396,7623078787672001798,video,no,yes,no,-1,none
2397,7622401195969187082,video,no,yes,no,-1,none
2398,7611821964105141550,video,no,yes,no,-1,none
2399,7611375060230136019,video,no,yes,no,-1,none
2400,7611037789966126382,video,no,yes,no,-1,none
2401,7605077051481148735,video,no,yes,no,-1,none
2402,7612572079561221477,video,no,yes,no,-1,none
2403,7614774824673627398,video,no,yes,no,-1,none
2404,7604815402157357925,video,no,yes,no,-1,none
2405,7630533788224851263,video,no,yes,no,-1,none
2406,7608241824624827257,video,no,yes,no,-1,none
2407,7614885151826267398,video,no,yes,no,-1,none
2408,7621223123823899313,video,no,yes,no,-1,none
2409,7623233097086150382,video,no,yes,no,-1,none
2410,7632321221640728571,video,no,yes,no,-1,none
2411,7624504003715767462,video,no,yes,no,-1,none
2412,7611815474455776558,video,no,yes,no,-1,none
2413,7627150603604544818,video,no,yes,no,-1,none
2414,7623786616787635462,video,no,yes,no,-1,none
2415,7609303378321100084,video,no,yes,no,-1,none
2416,7611052408839490831,video,no,yes,no,-1,none
2417,7608479724943265066,video,no,yes,no,-1,none
2418,7634455321666211114,video,no,yes,no,-1,none
2419,7608513432496770350,video,no,yes,no,-1,none
2420,7604101190787370291,video,no,yes,no,-1,none
2421,7617839207058279718,video,no,yes,no,-1,none
2422,7634861740921192443,video,no,yes,no,-1,none
2423,7615592146318831609,video,no,yes,no,-1,none
2424,7607672638223236529,video,no,yes,no,-1,none
2425,7607435691080879386,video,no,yes,no,-1,none
2426,7606680161619363705,video,no,yes,no,-1,none
2427,7611163927775696714,video,no,yes,no,-1,none
2428,7630780068571686079,video,no,yes,no,-1,none
2429,7624497068598802597,video,no,yes,no,-1,none
2430,7610431247386711394,video,no,yes,no,-1,none
2431,7632560992862621672,video,no,yes,no,-1,none
2432,7636013674376793398,video,no,yes,no,-1,none
2433,7635113500637007131,video,no,yes,no,-1,none
2434,7631893037681133395,video,no,yes,no,-1,none
2435,7636245493458292009,video,no,yes,no,-1,none
2436,7623004283026409445,video,no,yes,no,-1,none
2437,7616965200868946313,video,no,yes,no,-1,none
2438,7614107367173993445,video,no,yes,no,-1,none
2439,7606216391733120296,video,no,yes,no,-1,none
2440,7629941680947814641,video,no,yes,no,-1,none
2441,7617790866484169990,video,no,yes,no,-1,none
2442,7605133334242528562,video,no,yes,no,-1,none
2443,7618664057739226789,video,no,yes,no,-1,none
2444,7621819242853240105,video,no,yes,no,-1,none
2445,7627404213999488292,video,no,yes,no,-1,none
2446,7624124388409175976,video,no,yes,no,-1,none
2447,7626816545422953145,video,no,yes,no,-1,none
2448,7610462605362187554,video,no,yes,no,-1,none
2449,7617868034526563599,video,no,yes,no,-1,none
2450,7606921841688464674,video,no,yes,no,-1,none
2451,7622299858523639988,video,no,yes,no,-1,none
2452,7635989874362074811,video,no,yes,no,-1,none
2453,7630469244295221753,video,no,yes,no,-1,none
2454,7636330059712753030,video,no,yes,no,-1,none
2455,7611900354233404687,video,no,yes,no,-1,none
2456,7630828418136952099,video,no,yes,no,-1,none
2457,7615376575726423331,video,no,yes,no,-1,none
2458,7605581604237327714,video,no,yes,no,-1,none
2459,7632260697866505515,video,no,yes,no,-1,none
2460,7622780496107392275,video,no,yes,no,-1,none
2461,7620739571541658907,video,no,yes,no,-1,none
2462,7609546758560943366,video,no,yes,no,-1,none
2463,7635946876412874106,video,no,yes,no,-1,none
2464,7632242379541499151,video,no,yes,no,-1,none
2465,7632597413638737203,video,no,yes,no,-1,none
2466,7607768090113330442,video,no,yes,no,-1,none
2467,7606178185500855567,video,no,yes,no,-1,none
2468,7619763990989786404,video,no,yes,no,-1,none
2469,7610369930764061952,video,no,yes,no,-1,none
2470,7626374941507734799,video,no,yes,no,-1,none
2471,7609406177427885322,video,no,yes,no,-1,none
2472,7612702711930277162,video,no,yes,no,-1,none
2473,7616388249237474594,video,no,yes,no,-1,none
2474,7625930919555157291,video,no,yes,no,-1,none
2475,7613417365312752946,video,no,yes,no,-1,none
2476,7624196557377752370,video,no,yes,no,-1,none
2477,7611444039196739731,video,no,yes,no,-1,none
2478,7608769632790433087,video,no,yes,no,-1,none
2479,7634854176543051071,video,no,yes,no,-1,none
2480,7613304040777485994,video,no,yes,no,-1,none
2481,7632301585380527414,video,no,yes,no,-1,none
2482,7606919255669361971,video,no,yes,no,-1,none
2483,7620025433618173225,video,no,yes,no,-1,none
2484,7607087967051517199,video,no,yes,no,-1,none
2485,7614599173911973147,video,no,yes,no,-1,none
2486,7603953248071929107,video,no,yes,no,-1,none
2487,7603775122772472229,video,no,yes,no,-1,none
2488,7622870369876118706,video,no,yes,no,-1,none
2489,7605910541261539497,video,no,yes,no,-1,none
2490,7614563379857246602,video,no,yes,no,-1,none
2491,7635855186418400441,video,no,yes,no,-1,none
2492,7619311069853731065,video,no,yes,no,-1,none
2493,7620399525546518693,video,no,yes,no,-1,none
2494,7621232565105771377,video,no,yes,no,-1,none
2495,7631222047204706289,video,no,yes,no,-1,none
2496,7636393465623135419,video,no,yes,no,-1,none
2497,7605552441379232869,video,no,yes,no,-1,none
2498,7605138865829851200,video,no,yes,no,-1,none
2499,7622578392285596947,video,no,yes,no,-1,none
2500,7605123123365497499,video,no,yes,no,-1,none
2501,7623389837378227483,video,no,yes,no,-1,none
2502,7617298249222200485,video,no,yes,no,-1,none
2503,7628595595037458427,video,no,yes,no,-1,none
2504,7604076634525797674,video,no,yes,no,-1,none
2505,7616670999374744886,video,no,yes,no,-1,none
2506,7613700706788216105,video,no,yes,no,-1,none
2507,7615183013999037715,video,no,yes,no,-1,none
2508,7632261147776912681,video,no,yes,no,-1,none
2509,7607311079044322218,video,no,yes,no,-1,none
2510,7628878277477731627,video,no,yes,no,-1,none
2511,7621453185252625714,video,no,yes,no,-1,none
2512,7625109512797605120,video,no,yes,no,-1,none
2513,7619255380832455990,video,no,yes,no,-1,none
2514,7615559727044414726,video,no,yes,no,-1,none
2515,7606343809152077090,video,no,yes,no,-1,none
2516,7606894099077139775,video,no,yes,no,-1,none
2517,7605794819055620473,video,no,yes,no,-1,none
2518,7630031161011473690,video,no,yes,no,-1,none
2519,7610370737342290939,video,no,yes,no,-1,none
2520,7631378110704782592,video,no,yes,no,-1,none
2521,7616640140886281472,video,no,yes,no,-1,none
2522,7608326202629796517,video,no,yes,no,-1,none
2523,7630446280266796322,video,no,yes,no,-1,none
2524,7607455701912358163,video,no,yes,no,-1,none
2525,7619671237858164899,video,no,yes,no,-1,none
2526,7609284301134183782,video,no,yes,no,-1,none
2527,7609748964081945898,video,no,yes,no,-1,none
2528,7623631514919537971,video,no,yes,no,-1,none
2529,7606289289604779306,video,no,yes,no,-1,none
2530,7607486088327777571,video,no,yes,no,-1,none
2531,7613377176020192564,video,no,yes,no,-1,none
2532,7621130915112078643,video,no,yes,no,-1,none
2533,7606994775799057673,video,no,yes,no,-1,none
2534,7610655131796835599,video,no,yes,no,-1,none
2535,7604065839311181433,video,no,yes,no,-1,none
2536,7617048450139524387,video,no,yes,no,-1,none
2537,7608787484507458854,video,no,yes,no,-1,none
2538,7626216151802023206,video,no,yes,no,-1,none
2539,7626742075618250010,video,no,yes,no,-1,none
2540,7611492012851760399,video,no,yes,no,-1,none
2541,7617708395629432083,video,no,yes,no,-1,none
2542,7633361459149360434,video,no,yes,no,-1,none
2543,7631557164636605730,video,no,yes,no,-1,none
2544,7629220053048692019,video,no,yes,no,-1,none
2545,7617704669107817771,video,no,yes,no,-1,none
2546,7620767652079783222,video,no,yes,no,-1,none
2547,7627484547906604324,video,no,yes,no,-1,none
2548,7636803072299109659,video,no,yes,no,-1,none
2549,7632268563486706980,video,no,yes,no,-1,none
2550,7636786749179530505,video,no,yes,no,-1,none
2551,7617072129573440803,video,no,yes,no,-1,none
2552,7621195978544106793,video,no,yes,no,-1,none
2553,7633287393495592881,video,no,yes,no,-1,none
2554,7619896868239890354,video,no,yes,no,-1,none
2555,7625964240565837418,video,no,yes,no,-1,none
2556,7609628243947228425,video,no,yes,no,-1,none
2557,7607380840657538358,video,no,yes,no,-1,none
2558,7618571788859051304,video,no,yes,no,-1,none
2559,7618175666374184226,video,no,yes,no,-1,none
2560,7614474975039409289,video,no,yes,no,-1,none
2561,7611855238516968747,video,no,yes,no,-1,none
2562,7608556161473793321,video,no,yes,no,-1,none
2563,7610279230388551141,video,no,yes,no,-1,none
2564,7609546881866634981,video,no,yes,no,-1,none
2565,7608136711474782649,video,no,yes,no,-1,none
2566,7630466357881439970,video,no,yes,no,-1,none
2567,7632186742224866569,video,no,yes,no,-1,none
2568,7619329456250850587,video,no,yes,no,-1,none
2569,7618148322129284352,video,no,yes,no,-1,none
2570,7611925657861360948,video,no,yes,no,-1,none
2571,7608164506237291812,video,no,yes,no,-1,none
2572,7609284015854791814,video,no,yes,no,-1,none
2573,7621898916056878377,video,no,yes,no,-1,none
2574,7623428579744845091,video,no,yes,no,-1,none
2575,7630469793556008207,video,no,yes,no,-1,none
2576,7635549585678650662,video,no,yes,no,-1,none
2577,7623294074769984804,video,no,yes,no,-1,none
2578,7628199242552593698,video,no,yes,no,-1,none
2579,7611597731531137257,video,no,yes,no,-1,none
2580,7618442425401223387,video,no,yes,no,-1,none
2581,7606645868350950692,video,no,yes,no,-1,none
2582,7616288594772222894,video,no,yes,no,-1,none
2583,7617727599796545514,video,no,yes,no,-1,none
2584,7619989500165151626,video,no,yes,no,-1,none
2585,7615182090787410533,video,no,yes,no,-1,none
2586,7605929574534249610,video,no,yes,no,-1,none
2587,7617813784682400681,video,no,yes,no,-1,none
2588,7608016477077261602,video,no,yes,no,-1,none
2589,7625228308661194026,video,no,yes,no,-1,none
2590,7618767964468219170,video,no,yes,no,-1,none
2591,7611549391657663397,video,no,yes,no,-1,none
2592,7632607431977209115,video,no,yes,no,-1,none
2593,7632628962434338100,video,no,yes,no,-1,none
2594,7627408317001878793,video,no,yes,no,-1,none
2595,7629999793296706850,video,no,yes,no,-1,none
2596,7632992766506700082,video,no,yes,no,-1,none
2597,7630014969643289865,video,no,yes,no,-1,none
2598,7611801105441344778,video,no,yes,no,-1,none
2599,7633261541881613614,video,no,yes,no,-1,none
2600,7610746545448733998,video,no,yes,no,-1,none
2601,7634539704264343921,video,no,yes,no,-1,none
2602,7631102908909571368,video,no,yes,no,-1,none
2603,7632578260248956211,video,no,yes,no,-1,none
2604,7616692749760204066,video,no,yes,no,-1,none
2605,7621098101599636772,video,no,yes,no,-1,none
2606,7622147883894181135,video,no,yes,no,-1,none
2607,7616668799816200881,video,no,yes,no,-1,none
2608,7610277370319237105,video,no,yes,no,-1,none
2609,7609975965518860614,video,no,yes,no,-1,none
2610,7605947388829969542,video,no,yes,no,-1,none
2611,7623750830222517691,video,no,yes,no,-1,none
2612,7624131211384457151,video,no,yes,no,-1,none
2613,7631180334100388773,video,no,yes,no,-1,none
2614,7617116763083867226,video,no,yes,no,-1,none
2615,7614498041789637971,video,no,yes,no,-1,none
2616,7627890694136490102,video,no,yes,no,-1,none
2617,7623665369437550262,video,no,yes,no,-1,none
2618,7613433901058379054,video,no,yes,no,-1,none
2619,7613980078476774698,video,no,yes,no,-1,none
2620,7613403675372834088,video,no,yes,no,-1,none
2621,7612248123294220411,video,no,yes,no,-1,none
2622,7621948902422683813,video,no,yes,no,-1,none
2623,7616258737225972657,video,no,yes,no,-1,none
2624,7603425798183292201,video,no,yes,no,-1,none
2625,7613662754183843135,video,no,yes,no,-1,none
2626,7622511900726676762,video,no,yes,no,-1,none
2627,7604461023206769844,video,no,yes,no,-1,none
2628,7624714534783094050,video,no,yes,no,-1,none
2629,7619343878307919049,video,no,yes,no,-1,none
2630,7608799328011123699,video,no,yes,no,-1,none
2631,7613659540273253686,video,no,yes,no,-1,none
2632,7621540433746791731,video,no,yes,no,-1,none
2633,7610417226293726498,video,no,yes,no,-1,none
2634,7604072977512156425,video,no,yes,no,-1,none
2635,7614535541908657587,video,no,yes,no,-1,none
2636,7610015342609354035,video,no,yes,no,-1,none
2637,7620362169690983707,video,no,yes,no,-1,none
2638,7625884800724847891,video,no,yes,no,-1,none
2639,7613676327157140782,video,no,yes,no,-1,none
2640,7605193423230905280,video,no,yes,no,-1,none
2641,7610473208995891455,video,no,yes,no,-1,none
2642,7615730766018310278,video,no,yes,no,-1,none
2643,7635204108156210442,video,no,yes,no,-1,none
2644,7607726283342105896,video,no,yes,no,-1,none
2645,7615288930493041920,video,no,yes,no,-1,none
2646,7621153996681530650,video,no,yes,no,-1,none
2647,7632667064762633522,video,no,yes,no,-1,none
2648,7621116347937770806,video,no,yes,no,-1,none
2649,7607010462454107442,video,no,yes,no,-1,none
2650,7636052052048678171,video,no,yes,no,-1,none
2651,7621527711466556687,video,no,yes,no,-1,none
2652,7636704248339746102,video,no,yes,no,-1,none
2653,7624928184945052934,video,no,yes,no,-1,none
2654,7629352146139434303,video,no,yes,no,-1,none
2655,7617078577124773172,video,no,yes,no,-1,none
2656,7604056570150498411,video,no,yes,no,-1,none
2657,7611154023076482356,video,no,yes,no,-1,none
2658,7634483760150433070,video,no,yes,no,-1,none
2659,7616248625361931529,video,no,yes,no,-1,none
2660,7628151320943365395,video,no,yes,no,-1,none
2661,7606287877814775022,video,no,yes,no,-1,none
2662,7607102467590917419,video,no,yes,no,-1,none
2663,7629300744407076096,video,no,yes,no,-1,none
2664,7605309309672508722,video,no,yes,no,-1,none
2665,7617825983046880547,video,no,yes,no,-1,none
2666,7635933516945649542,video,no,yes,no,-1,none
2667,7624058573361890422,video,no,yes,no,-1,none
2668,7608997327084244267,video,no,yes,no,-1,none
2669,7615823623907085610,video,no,yes,no,-1,none
2670,7621929789569502510,video,no,yes,no,-1,none
2671,7623982782078897454,video,no,yes,no,-1,none
2672,7614073336296967478,video,no,yes,no,-1,none
2673,7624416183638297902,video,no,yes,no,-1,none
2674,7617728430486744034,video,no,yes,no,-1,none
2675,7623988961676889370,video,no,yes,no,-1,none
2676,7622258150422482191,video,no,yes,no,-1,none
2677,7615881912599207284,video,no,yes,no,-1,none
2678,7623627099533856015,video,no,yes,no,-1,none
2679,7604790593214041354,video,no,yes,no,-1,none
2680,7611428401068428544,video,no,yes,no,-1,none
2681,7635717065123638626,video,no,yes,no,-1,none
2682,7627480904333069568,video,no,yes,no,-1,none
2683,7620784691032902975,video,no,yes,no,-1,none
2684,7618466618733104403,video,no,yes,no,-1,none
2685,7611168045582617866,video,no,yes,no,-1,none
2686,7633751751803276571,video,no,yes,no,-1,none
2687,7604810466707262783,video,no,yes,no,-1,none
2688,7608145177290476841,video,no,yes,no,-1,none
2689,7621171156585925931,video,no,yes,no,-1,none
2690,7618182264928718080,video,no,yes,no,-1,none
2691,7613677438328900864,video,no,yes,no,-1,none
2692,7628113118803152166,video,no,yes,no,-1,none
2693,7613389163563355427,video,no,yes,no,-1,none
2694,7629248693383826738,video,no,yes,no,-1,none
2695,7614236544957713670,video,no,yes,no,-1,none
2696,7630008839231884563,video,no,yes,no,-1,none
2697,7611919674149850403,video,no,yes,no,-1,none
2698,7609434785257196834,video,no,yes,no,-1,none
2699,7614444090356223272,video,no,yes,no,-1,none
2700,7609921064319062132,video,no,yes,no,-1,none
2701,7624025849452389540,video,no,yes,no,-1,none
2702,7608819623450816436,video,no,yes,no,-1,none
2703,7631885526513347776,video,no,yes,no,-1,none
2704,7626358369405867188,video,no,yes,no,-1,none
2705,7608826291739842907,video,no,yes,no,-1,none
2706,7631624843041387897,video,no,yes,no,-1,none
2707,7604709484639948032,video,no,yes,no,-1,none
2708,7625984534638754286,video,no,yes,no,-1,none
2709,7609955800739613952,video,no,yes,no,-1,none
2710,7608879036118338854,video,no,yes,no,-1,none
2711,7606904934738562358,video,no,yes,no,-1,none
2712,7620014963873251835,video,no,yes,no,-1,none
2713,7617030389437156608,video,no,yes,no,-1,none
2714,7607832764989270373,video,no,yes,no,-1,none
2715,7624480869139621514,video,no,yes,no,-1,none
2716,7623007693233556746,video,no,yes,no,-1,none
2717,7610867072432015818,video,no,yes,no,-1,none
2718,7608779907829793721,video,no,yes,no,-1,none
2719,7619216538603769139,video,no,yes,no,-1,none
2720,7623078327720752121,video,no,yes,no,-1,none
2721,7633858021977754934,video,no,yes,no,-1,none
2722,7617798849628785962,video,no,yes,no,-1,none
2723,7610346419286740275,video,no,yes,no,-1,none
2724,7621157224413775785,video,no,yes,no,-1,none
2725,7620084383931841507,video,no,yes,no,-1,none
2726,7620866645514325284,video,no,yes,no,-1,none
2727,7620624939347107803,video,no,yes,no,-1,none
2728,7619671965296561450,video,no,yes,no,-1,none
2729,7633051551028484468,video,no,yes,no,-1,none
2730,7612985609628896361,video,no,yes,no,-1,none
2731,7615184186512592134,video,no,yes,no,-1,none
2732,7634749062315955638,video,no,yes,no,-1,none
2733,7611856950862950777,video,no,yes,no,-1,none
2734,7631558704584568550,video,no,yes,no,-1,none
2735,7609258186339812025,video,no,yes,no,-1,none
2736,7606289987432172815,video,no,yes,no,-1,none
2737,7624455939315305743,video,no,yes,no,-1,none
2738,7617046706277846272,video,no,yes,no,-1,none
2739,7611502169715627963,video,no,yes,no,-1,none
2740,7632264774583086948,video,no,yes,no,-1,none
2741,7633460512952519982,video,no,yes,no,-1,none
2742,7623350726906875188,video,no,yes,no,-1,none
2743,7602990563549351174,video,no,yes,no,-1,none
2744,7621885178511740212,video,no,yes,no,-1,none
2745,7605894200172842291,video,no,yes,no,-1,none
2746,7610367331545500928,video,no,yes,no,-1,none
2747,7622102030571572520,video,no,yes,no,-1,none
2748,7615516230744624399,video,no,yes,no,-1,none
2749,7628587004670711686,video,no,yes,no,-1,none
2750,7623411112339344691,video,no,yes,no,-1,none
2751,7616017014582201619,video,no,yes,no,-1,none
2752,7609216180854852902,video,no,yes,no,-1,none
2753,7635906105469685038,video,no,yes,no,-1,none
2754,7619534197333429554,video,no,yes,no,-1,none
2755,7624803865208098094,video,no,yes,no,-1,none
2756,7625658711147752357,video,no,yes,no,-1,none
2757,7608527639725216357,video,no,yes,no,-1,none
2758,7604440649315756155,video,no,yes,no,-1,none
2759,7626204847745846566,video,no,yes,no,-1,none
2760,7612615878198250804,video,no,yes,no,-1,none
2761,7626723958461551046,video,no,yes,no,-1,none
2762,7607140206080543369,video,no,yes,no,-1,none
2763,7625223941543431465,video,no,yes,no,-1,none
2764,7604700966990616768,video,no,yes,no,-1,none
2765,7620053027994520867,video,no,yes,no,-1,none
2766,7622579556675106234,video,no,yes,no,-1,none
2767,7619922035661684325,video,no,yes,no,-1,none
2768,7625113702585689594,video,no,yes,no,-1,none
2769,7631461299679022388,video,no,yes,no,-1,none
2770,7623122195094572351,video,no,yes,no,-1,none
2771,7634179992783457579,video,no,yes,no,-1,none
2772,7612238712831234417,video,no,yes,no,-1,none
2773,7620033641691490801,video,no,yes,no,-1,none
2774,7636238454083820965,video,no,yes,no,-1,none
2775,7622133490037065829,video,no,yes,no,-1,none
2776,7620487984722453732,video,no,yes,no,-1,none
2777,7626610547642928420,video,no,yes,no,-1,none
2778,7625531362971651698,video,no,yes,no,-1,none
2779,7612986491279488895,video,no,yes,no,-1,none
2780,7611810271555882282,video,no,yes,no,-1,none
2781,7627338256799925425,video,no,yes,no,-1,none
2782,7609175152714748078,video,no,yes,no,-1,none
2783,7617075025140534574,video,no,yes,no,-1,none
2784,7624895613221511131,video,no,yes,no,-1,none
2785,7628271399622266121,video,no,yes,no,-1,none
2786,7616633929562443071,video,no,yes,no,-1,none
2787,7633313134584843529,video,no,yes,no,-1,none
2788,7607246762680469221,video,no,yes,no,-1,none
2789,7624457053772019067,video,no,yes,no,-1,none
2790,7623050557925739818,video,no,yes,no,-1,none
2791,7636615125293714715,video,no,yes,no,-1,none
2792,7619683491686059279,video,no,yes,no,-1,none
2793,7622975249490955563,video,no,yes,no,-1,none
2794,7618514359815327017,video,no,yes,no,-1,none
2795,7610125409123863808,video,no,yes,no,-1,none
2796,7612988667237338368,video,no,yes,no,-1,none
2797,7618188670394207497,video,no,yes,no,-1,none
2798,7612874230950120742,video,no,yes,no,-1,none
2799,7611447422547528975,video,no,yes,no,-1,none
2800,7604127791285636378,video,no,yes,no,-1,none
2801,7616260542830791942,video,no,yes,no,-1,none
2802,7628277398802418986,video,no,yes,no,-1,none
2803,7632626738945707298,video,no,yes,no,-1,none
2804,7632354284067179828,video,no,yes,no,-1,none
2805,7621612762603420516,video,no,yes,no,-1,none
2806,7612632818627218703,video,no,yes,no,-1,none
2807,7608149316523412777,video,no,yes,no,-1,none
2808,7603994527816355135,video,no,yes,no,-1,none
2809,7629344081289727251,video,no,yes,no,-1,none
2810,7607810340427975972,video,no,yes,no,-1,none
2811,7606536393187183907,video,no,yes,no,-1,none
2812,7634927111974735138,video,no,yes,no,-1,none
2813,7634074642995850623,video,no,yes,no,-1,none
2814,7611431555038186752,video,no,yes,no,-1,none
2815,7625981090549198568,video,no,yes,no,-1,none
2816,7629600464027372852,video,no,yes,no,-1,none
2817,7633367557563188389,video,no,yes,no,-1,none
2818,7632278766659636486,video,no,yes,no,-1,none
2819,7615947320018786021,video,no,yes,no,-1,none
2820,7605160714780593449,video,no,yes,no,-1,none
2821,7619980743209530505,video,no,yes,no,-1,none
2822,7613333833450048795,video,no,yes,no,-1,none
2823,7630048478000958772,video,no,yes,no,-1,none
2824,7633755952679898409,video,no,yes,no,-1,none
2825,7629669133952535859,video,no,yes,no,-1,none
2826,7615849462069546290,video,no,yes,no,-1,none
2827,7606988452952837385,video,no,yes,no,-1,none
2828,7627538851975679295,video,no,yes,no,-1,none
2829,7632119112906329384,video,no,yes,no,-1,none
2830,7615963088210144347,video,no,yes,no,-1,none
2831,7615812528718826794,video,no,yes,no,-1,none
2832,7618466963844648234,video,no,yes,no,-1,none
2833,7618914957547097382,video,no,yes,no,-1,none
2834,7630619910644790779,video,no,yes,no,-1,none
2835,7636753432358980900,video,no,yes,no,-1,none
2836,7624509427462508136,video,no,yes,no,-1,none
2837,7608891922815388954,video,no,yes,no,-1,none
2838,7609558857332952329,video,no,yes,no,-1,none
2839,7605374785064946995,video,no,yes,no,-1,none
2840,7625591275979058600,video,no,yes,no,-1,none
2841,7620854442761391411,video,no,yes,no,-1,none
2842,7626983945627880704,video,no,yes,no,-1,none
2843,7624077914983730470,video,no,yes,no,-1,none
2844,7609285197485689003,video,no,yes,no,-1,none
2845,7631632499089615030,video,no,yes,no,-1,none
2846,7628264505545746533,video,no,yes,no,-1,none
2847,7634897448791690745,video,no,yes,no,-1,none
2848,7630653725719810491,video,no,yes,no,-1,none
2849,7630474206807946611,video,no,yes,no,-1,none
2850,7613046905244896698,video,no,yes,no,-1,none
2851,7628939579731239098,video,no,yes,no,-1,none
2852,7632683579072280667,video,no,yes,no,-1,none
2853,7636592020064565376,video,no,yes,no,-1,none
2854,7618169266693730929,video,no,yes,no,-1,none
2855,7636048355830910227,video,no,yes,no,-1,none
2856,7634606846015651185,video,no,yes,no,-1,none
2857,7618548127905156406,video,no,yes,no,-1,none
2858,7611807147693480123,video,no,yes,no,-1,none
2859,7611136456778643562,video,no,yes,no,-1,none
2860,7629239481501044003,video,no,yes,no,-1,none
2861,7622191769844780330,video,no,yes,no,-1,none
2862,7635657995799579944,video,no,yes,no,-1,none
2863,7634505856222022922,video,no,yes,no,-1,none
2864,7611721017026809142,video,no,yes,no,-1,none
2865,7604317499274127014,video,no,yes,no,-1,none
2866,7622988744345275686,video,no,yes,no,-1,none
2867,7615224891666599210,video,no,yes,no,-1,none
2868,7628770342903281526,video,no,yes,no,-1,none
2869,7608600072049134867,video,no,yes,no,-1,none
2870,7629485302955986182,video,no,yes,no,-1,none
2871,7617048723238948122,video,no,yes,no,-1,none
2872,7606654354942151990,video,no,yes,no,-1,none
2873,7633350081499942184,video,no,yes,no,-1,none
2874,7625944707465612596,video,no,yes,no,-1,none
2875,7615140599020244243,video,no,yes,no,-1,none
2876,7609360049735027995,video,no,yes,no,-1,none
2877,7634146896790490420,video,no,yes,no,-1,none
2878,7635655092930235682,video,no,yes,no,-1,none
2879,7635565804473694321,video,no,yes,no,-1,none
2880,7626700088521395519,video,no,yes,no,-1,none
2881,7607692247135472934,video,no,yes,no,-1,none
2882,7610762657645301042,video,no,yes,no,-1,none
2883,7616772034734886178,video,no,yes,no,-1,none
2884,7623721733958225194,video,no,yes,no,-1,none
2885,7622691268572859684,video,no,yes,no,-1,none
2886,7610069265059695914,video,no,yes,no,-1,none
2887,7605888129202965803,video,no,yes,no,-1,none
2888,7609683553865010472,video,no,yes,no,-1,none
2889,7636757072406744356,video,no,yes,no,-1,none
2890,7618227936453283099,video,no,yes,no,-1,none
2891,7622285834921774399,video,no,yes,no,-1,none
2892,7621146883976695075,video,no,yes,no,-1,none
2893,7624399599289093376,video,no,yes,no,-1,none
2894,7615180683908058402,video,no,yes,no,-1,none
2895,7621876991234444607,video,no,yes,no,-1,none
